title,content,poster_path,cluster
Superboys of Malegaon,"Superboys of Malegaon Comedy, Drama The residents of Malegaon look to Bollywood cinema for a much-needed escape from daily drudgery. Amateur filmmaker Nasir Shaikh gets inspired to make a film for the people of Malegaon, by the people of Malegaon. He bands together his ragtag group of friends to bring his vision to life, thereby bringing a fresh lease of life into the town. hi",/kLMLaZa0Mu4BqPhA2eYbduFjcD0.jpg,7
Rasavathi,"Rasavathi Drama, Thriller, Romance A former criminal doctor and his wife seek a tranquil life, but has to face a psychopathic police inspector hellbent on vengeance jeopardizes their relationship and to kill doctor just because he bumped into him accidentally. ta",/olAyrZdHVqmRPKqGQvVBq2HLM5y.jpg,3
Ouseppinte Osiyathu,"Ouseppinte Osiyathu Drama, Family An unexpected family issue sparks tensions between a father and his sons, compelling them to collectively seek a resolution. ml",/7yI1qSum03V9sFNHamWJEOhLZeA.jpg,10
Raid 2,"Raid 2 Crime, Drama, Thriller Set seven years after the events of the first film, it follows the return of IRS officer Amay Patnaik, who is attempting to take down a seemingly benevolent politician. hi",/562SAxZP1sLuYqDDTuODu3hdGyx.jpg,3
Bhakshak,"Bhakshak Drama, Crime A struggling local journalist begins a dogged investigation into harrowing cases of abuse being covered up at a shelter for young girls. hi",/2eCELoyf0l3njFKfn3oddo3JaRG.jpg,3
Homebound,"Homebound Drama Two childhood friends from a small North Indian village chase a police job that promises them the dignity they’ve long been denied. But as they inch closer to their dream, mounting desperation threatens the bond that holds them together. hi",/vyezjSvSdLO0bvr6jSNuFi6yuiw.jpg,7
Mura,"Mura Action, Thriller In Trivandrum, four inseperable friends, from raw, rustic background Anandhu, Saji, Manu, and Manaf plan the ultimate heist, their one shot at turning dreams into reality. But as they dive deeper, shadows from the past surface, unraveling hidden motives and testing loyalties in ways they never saw coming. When friendship clashes with ambition, how far will they go for revenge? ml",/7UOVrVNUK1fYqOVcapM0cJz1l8A.jpg,3
Mastiii 4,Mastiii 4 Comedy Three frustrated husbands seek freedom from their dull marriages. A wild idea promises escape and excitement. But what follows is anything but expected. hi,/99rpDOk540UDaCMlJSonpSvQCPm.jpg,7
Sarkaaru Noukari,"Sarkaaru Noukari Drama In the year 1996, the entire nation was politically facing a serious issue. In addition, the country was suffering from another dangerous problem. In this scenario, a Government Employee took up the responsibility. te",/s8WBBbP2FPgxNAAsqwvqMqDmH0B.jpg,7
Telusu Kada,"Telusu Kada Romance, Drama A couple's struggle with infertility takes a complicated turn when an ex-partner offers to be their surrogate. te",/up78q9ZcU4UK45rZ6VxAFvoqPWr.jpg,6
Blue Star,Blue Star Drama The captains of two rival village cricket teams must put their longstanding grudge aside in order to take on the bullies threatening their right to play. ta,/8agxJ2Wv8EitO1xwF2HgxnyloCI.jpg,7
Case of Kondana,"Case of Kondana Crime, Thriller In the outskirts of Bangalore lies Kondana, a fiery ASI in a fictional Bangalore outpost, clashing with a local gangster. Meanwhile, his love life with Sahana faces hurdles. ACP Lakshmi hunts a notorious criminal, while Raju struggles to save his ailing son. As these lives intertwine, a singular case in Kondana becomes the focal point, linking them all in a tale of mystery and connection. kn",/zasfTaHaDzdqpUQxy0Y5tl6Mz8H.jpg,2
Shakhahaari,"Shakhahaari Crime, Drama, Thriller When the lives of some innocent people start getting intertwined in unforeseen situations they find themselves trapped in a murder mystery. This mysterious butchery infolds in a vegetarian restaurant run by a virtuous Chef Subbanna. kn",/itY1Tsqtn4hU37oKwMKZ0rXCysb.jpg,3
Vishesham,"Vishesham Comedy, Family, Drama Set in the background of the densely crowded city of Cochin. A city filled with the advertisements of fertility clinics. Flavoured with humour Vishesham conveys the story of today's world of fertility treatments. ml",/sKuqlKOpjwRUv8euNp4d8hxHGZx.jpg,10
Matka,"Matka Action, Crime Set between the years 1958 and 1982, Matka tells the story of Vasu, who rises from poverty to create a powerful gambling empire in India, ultimately leading the nation into a battle with the government. Based on real events, the tale explores themes of love, moral choices, and the consequences of ambition. te",/1LzHbFk93Lp00ZsqGHPAnAoUJW8.jpg,3
Article 370,"Article 370 Action, Thriller, Drama Ahead of a major constitutional decision which rendered the Article 370 of the Indian state ineffective, special agent Zooni Haksar is tasked with a secret mission to quell violence in the conflict-ridden region. hi",/9VTemjHMpyxzfC3JsG2aFy8Bf9Y.jpg,3
Six Nine Five,"Six Nine Five Adventure, History, Drama Based on Ram janambhumi Struggle. Historical drama concerning the birth of Rama. hi",/9D3iJhGAIRPAwNtEvvY7G2iPUef.jpg,7
"Forever Yours, Bansho","Forever Yours, Bansho Drama In the peaceful hamlet of Dzuluk, a man is about to return to his wife of thirty four years, a marriage they have sustained mostly through letters. hi",/1V42MmZNUH0FlL67TTTxRH7JhQe.jpg,7
The Fable,"The Fable Drama, Fantasy, Mystery In the late 1980s in the Himalayas, a man's life is turned upside down by a series of mysterious fires destroying his fruit orchards. As he struggles to stop the outbreaks, the escalating mystery forces him to confront not only the truth behind the blazes but also the long-hidden secrets of his family and his own past. hi",/xpFx3aG0CpK3CMo62BuUlqu5ySD.jpg,7
Lantrani,"Lantrani Comedy, Drama The anthology film showcases three independent stories that capture the experience of small Indian towns and villages where people take incredible measures to survive. hi",/qvC36WiMHg3WPhGTyb8E1SWaW0Y.jpg,7
Dange,"Dange Action, Drama, Thriller Former friends Xavier and Yuva meet again in college as adversaries when their respective cohorts come to blows during their annual cultural festival. hi",/qyR4Axt25Ayee1luJgYnY1hE4M8.jpg,3
Gustaakh Ishq,"Gustaakh Ishq Romance, Drama On a pursuit to save his father's printing press in the heart of Purani Delhi, a man becomes a disciple of a revered poet and falls in love with his daughter. Torn between his love and honoring his mentor, he must make a choice that could change his life forever. hi",/eEl28LCW1DsXTRhmdlo2vjuaP5X.jpg,4
Agni,"Agni Action, Adventure In a city plagued by a strange rise in fires, fireman Vithal and his policeman brother-in-law Samit reluctantly team up to solve the escalating crisis. Battling personal conflicts, they race against time to crack the case and save Mumbai. hi",/zx3UOe5rZ7uH5lMs3JxEMU0nNXB.jpg,11
Aankhon Ki Gustaakhiyan,"Aankhon Ki Gustaakhiyan Drama, Romance When a blind musician and a theatre artist meet on a train and travel through the majestic Himalayas, they fall in love regardless of their apparent flaws. What happens when life takes over? hi",/bH4aCEYqF6JMAlfulFmmG0pSN8.jpg,9
Songs of Paradise,"Songs of Paradise Music, Drama, Family A young musician, Rumi, seeks the truth behind Noor Begum, a reclusive icon of Kashmiri music. Once Zeba, the valley’s first female radio singer, Noor’s journey from silence to song broke social barriers. As Rumi unearths her past, Songs of Paradise reveals a legacy of defiance, resilience, and the power of a voice that refused to be forgotten. hi",/bnfP3bX21VC536U9vdzDDWQM3pH.jpg,10
Bhamakalapam 2,"Bhamakalapam 2 Thriller, Crime, Comedy A wealthy hotelier disrupts Anupama's life. In retaliation, she puts together an imperfectly perfect team to pull off an elaborate heist at his luxurious hotel during a culinary competition. te",/9RLR4ox1yastJ1x74m8koUZBInt.jpg,3
Lucky Baskhar,"Lucky Baskhar Thriller, Crime, Drama A cash-strapped bank cashier embarks on a risky investment scheme and soon gets drawn into the murky world of money laundering. te",/a47JQFl9L7VDa79tEvnTOJe0rPa.jpg,3
Ippadiku Kadhal,"Ippadiku Kadhal Romance, Drama A tale about two depressed souls from different regions who come together and find a connection. Their sadness starts to fade away as they spend time together, bringing happiness into their lives. But, of course, life isn't always easy. There's still a bit of baggage that they hold. ta",/cr8WmSsmwx3lcOSkG5VLnIVcKW0.jpg,6
Khel Khel Mein,"Khel Khel Mein Comedy, Drama What if for one night your mobile phone was a public property? 7 friends at a wedding after-party decide to play a seemingly harmless but as it turns out, a dangerous game which might have earth-shattering consequences with relationships, marriages and identities being at stake. hi",/32P0oQf41HXbENRGtu2h0rqBF2k.jpg,7
Saiyaara,"Saiyaara Romance, Drama, Music Two artistic souls find harmony through music despite their contrasting worlds. As feelings deepen, age and circumstances challenge their undeniable bond. hi",/hQBIsi3ZfBYEayMc3GhcEmJVkss.jpg,6
Do Deewane Seher Mein,"Do Deewane Seher Mein Romance, Drama Two socially awkward millennials in Mumbai find love while struggling with self-acceptance. As they battle insecurities and societal pressure, their journey takes them from city chaos to mountain serenity. hi",/p8yPjT9NAH87oD9TedclRaAW7RY.jpg,6
Jack,"Jack Comedy, Crime, Romance Jack, an aspiring but overeager intelligence agent, goes against protocol and the real spies, to foil a potential attack on home turf. te",/xkat9sykUnlwoeRW59X5mdVKfAi.jpg,3
Chaari 111,"Chaari 111 Action, Comedy In this zany Bond sendup, a hapless secret agent must track down a terrorist bomber. te",/xM5jJxwAr01MFqV8nMbVUCgZZfG.jpg,3
Kaagaz 2,"Kaagaz 2 Drama When his daughter's life is compromised because of delay due to rallies and protests while getting her to the hospital, a man calls upon to resist this system and recall its fundamental rights in front of the court and the rest of the country. hi",/1oAlwHBW5sOrhqmARQYnic5EhM6.jpg,7
Bhoothaddam Bhaskar Narayana,"Bhoothaddam Bhaskar Narayana Thriller, Fantasy, Crime A small town detective, entangled in a rash of unsolved murders spanning the past 18 years, searches for the truth. te",/1V2XNaIrEUm6j5CKcW45gxF4nTO.jpg,3
Anand Sreebala,"Anand Sreebala Thriller, Mystery, Crime Follows the missing person case of Merin Joy and how an ordinary man with a tragic past gets wrapped in the investigation. ml",/gnt2GVTgwbiY63HQtIE5VsFQNxU.jpg,2
Thekku Vadakku,"Thekku Vadakku Comedy, Drama Two rivals, a retired engineer and a rice mill owner, engage in a fierce competition. Their feud entertains the town as they battle to determine the ultimate victor and whether the loser accepts defeat gracefully. ml",/eo2LPxEXIK3ZnjPHo89XPUnItAf.jpg,7
Ponman,"Ponman Drama, Comedy, Thriller Ajesh,a jewellery agent lends 25 sovereigns of gold to Bruno for his sister Steffi's wedding, only to recover just half. When he demands the rest, he’s drawn into a tense comeback battle with Steffi's husband Mariano, an infamous prawn farmer in coastal Kollam. ml",/cdXS0DcshLFUpuKQAU5dW7Qk1A2.jpg,7
Alappuzha Gymkhana,"Alappuzha Gymkhana Action, Drama, Comedy A group of youngsters, after failing their plus two exams, aims to join a common college through the sports quota. They choose boxing as their sport. By luck, they manage to survive the district-level competitions. But what will happen at the higher levels? ml",/q4OwzcY6r2L1M1S6uYzmtzjwAqX.jpg,7
Paalum Pazhavum,"Paalum Pazhavum Comedy, Romance After a woman falls for a younger man, the couple find themselves facing discrimination due to their age gap. ml",/rt9X5NMUCqllMnErukrwFDtVTra.jpg,6
Perumani,"Perumani Comedy, Fantasy When a mysterious stranger turns up at a remote village, superstitious locals begin to suspect he is a mythological figure. Meanwhile, rumours swirl about an unfaithful bride-to-be. ml",/uEx03XNu4PST3a5oCsf2TTaoYAj.jpg,7
Sector 36,"Sector 36 Crime, Thriller, Drama When several children disappear at the hands of a serial killer in Sector 36, a corrupt cop is forced to pursue the chilling case at all costs. hi",/pbVcZmmcfqk35Q9hNxRoR7JPiVp.jpg,3
Ranam Aram Thavarel,"Ranam Aram Thavarel Mystery, Thriller A series of unidentified and disfigured bodies are recovered by the police from across the city. A facial reconstruction artist is brought into the case to find those who are responsible for these killings. Will he be able to get to the bottom of the case and find the killer? ta",/gwm57m06huc9pdawnbdeOVlWKN3.jpg,2
Sunny Sanskari Ki Tulsi Kumari,"Sunny Sanskari Ki Tulsi Kumari Romance, Comedy, Family Two former lovers in Delhi try to rekindle old flames, leading to amusing mix-ups and deceptions. As chaos unfolds, a new unexpected romance blooms. Who will find their happy ending amid the confusion? hi",/h3lncTnK86R8XylpXgpe0JfU1wm.jpg,9
OutHouse,"OutHouse Drama, Romance Nana, a retired single adamant old man, has no idea that an unwelcomed guest on his four - a puppy is going to change the course of his life. Aadima, a senior graphic designer artist, doesn’t have the faintest inkling that the same puppy is going to force her to go on adventures she otherwise wouldn’t. And Neel, her grandson has no clue that he is going to help Nana and Aadima understand the needs of elderly singles. hi",/thZAl6v5rZGXIwrQcypwMoM5v49.jpg,9
